Precipitation,Date,StationName
0.0,2019-07-01,彭佳嶼
4.5,2019-07-02,彭佳嶼
8.0,2019-07-03,彭佳嶼
0.0,2019-07-04,彭佳嶼
0.0,2019-07-05,彭佳嶼
0.5,2019-07-06,彭佳嶼
0.0,2019-07-07,彭佳嶼
0.0,2019-07-08,彭佳嶼
0.0,2019-07-09,彭佳嶼
0.0,2019-07-10,彭佳嶼
21.0,2019-07-11,彭佳嶼
0.0,2019-07-12,彭佳嶼
0.0,2019-07-13,彭佳嶼
0.0,2019-07-14,彭佳嶼
0.0,2019-07-15,彭佳嶼
0.0,2019-07-16,彭佳嶼
0.2,2019-07-17,彭佳嶼
2.1,2019-07-18,彭佳嶼
0.1,2019-07-19,彭佳嶼
0.0,2019-07-20,彭佳嶼
0.6,2019-07-21,彭佳嶼
0.3,2019-07-22,彭佳嶼
0.0,2019-07-23,彭佳嶼
0.0,2019-07-24,彭佳嶼
0.0,2019-07-25,彭佳嶼
0.0,2019-07-26,彭佳嶼
0.0,2019-07-27,彭佳嶼
0.0,2019-07-28,彭佳嶼
0.0,2019-07-29,彭佳嶼
0.0,2019-07-30,彭佳嶼
0.0,2019-07-31,彭佳嶼
0.0,2019-08-01,彭佳嶼
0.0,2019-08-02,彭佳嶼
0.0,2019-08-03,彭佳嶼
0.5,2019-08-04,彭佳嶼
0.0,2019-08-05,彭佳嶼
0.0,2019-08-06,彭佳嶼
5.2,2019-08-07,彭佳嶼
11.3,2019-08-08,彭佳嶼
58.8,2019-08-09,彭佳嶼
0.0,2019-08-10,彭佳嶼
0.0,2019-08-11,彭佳嶼
3.1,2019-08-12,彭佳嶼
0.0,2019-08-13,彭佳嶼
0.0,2019-08-14,彭佳嶼
0.5,2019-08-15,彭佳嶼
0.0,2019-08-16,彭佳嶼
0.0,2019-08-17,彭佳嶼
17.4,2019-08-18,彭佳嶼
24.5,2019-08-19,彭佳嶼
0.0,2019-08-20,彭佳嶼
0.0,2019-08-21,彭佳嶼
0.0,2019-08-22,彭佳嶼
3.0,2019-08-23,彭佳嶼
0.0,2019-08-24,彭佳嶼
0.0,2019-08-25,彭佳嶼
0.0,2019-08-26,彭佳嶼
0.0,2019-08-27,彭佳嶼
0.0,2019-08-28,彭佳嶼
0.0,2019-08-29,彭佳嶼
0.0,2019-08-30,彭佳嶼
0.3,2019-08-31,彭佳嶼
0.0,2019-09-01,彭佳嶼
0.0,2019-09-02,彭佳嶼
5.0,2019-09-03,彭佳嶼
1.5,2019-09-04,彭佳嶼
8.1,2019-09-05,彭佳嶼
1.5,2019-09-06,彭佳嶼
0.0,2019-09-07,彭佳嶼
1.1,2019-09-08,彭佳嶼
0.0,2019-09-09,彭佳嶼
0.0,2019-09-10,彭佳嶼
T,2019-09-11,彭佳嶼
0.0,2019-09-12,彭佳嶼
0.0,2019-09-13,彭佳嶼
0.1,2019-09-14,彭佳嶼
2.7,2019-09-15,彭佳嶼
4.7,2019-09-16,彭佳嶼
0.6,2019-09-17,彭佳嶼
2.5,2019-09-18,彭佳嶼
0.0,2019-09-19,彭佳嶼
0.0,2019-09-20,彭佳嶼
13.7,2019-09-21,彭佳嶼
0.0,2019-09-22,彭佳嶼
0.0,2019-09-23,彭佳嶼
0.0,2019-09-24,彭佳嶼
0.0,2019-09-25,彭佳嶼
0.0,2019-09-26,彭佳嶼
0.0,2019-09-27,彭佳嶼
2.0,2019-09-28,彭佳嶼
3.0,2019-09-29,彭佳嶼
34.0,2019-09-30,彭佳嶼
1.0,2019-10-01,彭佳嶼
0.0,2019-10-02,彭佳嶼
0.0,2019-10-03,彭佳嶼
0.0,2019-10-04,彭佳嶼
0.0,2019-10-05,彭佳嶼
4.4,2019-10-06,彭佳嶼
0.0,2019-10-07,彭佳嶼
0.9,2019-10-08,彭佳嶼
0.0,2019-10-09,彭佳嶼
0.0,2019-10-10,彭佳嶼
0.0,2019-10-11,彭佳嶼
0.0,2019-10-12,彭佳嶼
0.0,2019-10-13,彭佳嶼
0.0,2019-10-14,彭佳嶼
0.0,2019-10-15,彭佳嶼
0.0,2019-10-16,彭佳嶼
0.0,2019-10-17,彭佳嶼
1.2,2019-10-18,彭佳嶼
0.5,2019-10-19,彭佳嶼
0.0,2019-10-20,彭佳嶼
0.0,2019-10-21,彭佳嶼
0.0,2019-10-22,彭佳嶼
0.0,2019-10-23,彭佳嶼
0.0,2019-10-24,彭佳嶼
0.0,2019-10-25,彭佳嶼
0.0,2019-10-26,彭佳嶼
0.5,2019-10-27,彭佳嶼
0.0,2019-10-28,彭佳嶼
0.5,2019-10-29,彭佳嶼
0.0,2019-10-30,彭佳嶼
0.0,2019-10-31,彭佳嶼
0.0,2019-11-01,彭佳嶼
0.0,2019-11-02,彭佳嶼
0.0,2019-11-03,彭佳嶼
0.0,2019-11-04,彭佳嶼
0.0,2019-11-05,彭佳嶼
0.0,2019-11-06,彭佳嶼
0.8,2019-11-07,彭佳嶼
0.3,2019-11-08,彭佳嶼
0.0,2019-11-09,彭佳嶼
0.0,2019-11-10,彭佳嶼
0.0,2019-11-11,彭佳嶼
0.0,2019-11-12,彭佳嶼
0.0,2019-11-13,彭佳嶼
0.0,2019-11-14,彭佳嶼
0.0,2019-11-15,彭佳嶼
0.0,2019-11-16,彭佳嶼
0.0,2019-11-17,彭佳嶼
0.1,2019-11-18,彭佳嶼
0.0,2019-11-19,彭佳嶼
0.0,2019-11-20,彭佳嶼
28.5,2019-11-21,彭佳嶼
4.2,2019-11-22,彭佳嶼
0.4,2019-11-23,彭佳嶼
0.0,2019-11-24,彭佳嶼
1.0,2019-11-25,彭佳嶼
0.0,2019-11-26,彭佳嶼
T,2019-11-27,彭佳嶼
0.0,2019-11-28,彭佳嶼
0.3,2019-11-29,彭佳嶼
6.7,2019-11-30,彭佳嶼
0.2,2019-12-01,彭佳嶼
0.0,2019-12-02,彭佳嶼
0.0,2019-12-03,彭佳嶼
0.0,2019-12-04,彭佳嶼
41.5,2019-12-05,彭佳嶼
48.0,2019-12-06,彭佳嶼
1.6,2019-12-07,彭佳嶼
0.0,2019-12-08,彭佳嶼
0.0,2019-12-09,彭佳嶼
0.0,2019-12-10,彭佳嶼
0.0,2019-12-11,彭佳嶼
0.0,2019-12-12,彭佳嶼
0.0,2019-12-13,彭佳嶼
0.0,2019-12-14,彭佳嶼
0.0,2019-12-15,彭佳嶼
0.0,2019-12-16,彭佳嶼
0.0,2019-12-17,彭佳嶼
1.0,2019-12-18,彭佳嶼
3.6,2019-12-19,彭佳嶼
9.3,2019-12-20,彭佳嶼
1.5,2019-12-21,彭佳嶼
0.0,2019-12-22,彭佳嶼
0.0,2019-12-23,彭佳嶼
0.0,2019-12-24,彭佳嶼
0.0,2019-12-25,彭佳嶼
0.0,2019-12-26,彭佳嶼
0.0,2019-12-27,彭佳嶼
0.0,2019-12-28,彭佳嶼
30.5,2019-12-29,彭佳嶼
25.5,2019-12-30,彭佳嶼
2.5,2019-12-31,彭佳嶼
0.0,2019-01-01,花蓮
10.5,2019-01-02,花蓮
4.5,2019-01-03,花蓮
0.5,2019-01-04,花蓮
3.5,2019-01-05,花蓮
2.5,2019-01-06,花蓮
0.0,2019-01-07,花蓮
0.5,2019-01-08,花蓮
T,2019-01-09,花蓮
0.0,2019-01-10,花蓮
0.5,2019-01-11,花蓮
9.5,2019-01-12,花蓮
1.0,2019-01-13,花蓮
1.0,2019-01-14,花蓮
0.5,2019-01-15,花蓮
T,2019-01-16,花蓮
0.0,2019-01-17,花蓮
0.0,2019-01-18,花蓮
0.0,2019-01-19,花蓮
4.0,2019-01-20,花蓮
1.0,2019-01-21,花蓮
0.0,2019-01-22,花蓮
1.0,2019-01-23,花蓮
0.0,2019-01-24,花蓮
9.5,2019-01-25,花蓮
0.0,2019-01-26,花蓮
T,2019-01-27,花蓮
5.0,2019-01-28,花蓮
14.5,2019-01-29,花蓮
0.0,2019-01-30,花蓮
1.5,2019-01-31,花蓮
0.0,2019-02-01,花蓮
0.0,2019-02-02,花蓮
18.0,2019-02-03,花蓮
8.5,2019-02-04,花蓮
0.5,2019-02-05,花蓮
0.0,2019-02-06,花蓮
0.0,2019-02-07,花蓮
0.0,2019-02-08,花蓮
T,2019-02-09,花蓮
T,2019-02-10,花蓮
0.5,2019-02-11,花蓮
0.0,2019-02-12,花蓮
1.5,2019-02-13,花蓮
T,2019-02-14,花蓮
1.5,2019-02-15,花蓮
0.5,2019-02-16,花蓮
1.5,2019-02-17,花蓮
1.5,2019-02-18,花蓮
0.0,2019-02-19,花蓮
2.0,2019-02-20,花蓮
0.5,2019-02-21,花蓮
1.5,2019-02-22,花蓮
0.5,2019-02-23,花蓮
7.5,2019-02-24,花蓮
3.5,2019-02-25,花蓮
0.0,2019-02-26,花蓮
0.0,2019-02-27,花蓮
3.0,2019-02-28,花蓮
0.5,2019-03-01,花蓮
0.0,2019-03-02,花蓮
1.0,2019-03-03,花蓮
1.0,2019-03-04,花蓮
6.0,2019-03-05,花蓮
8.0,2019-03-06,花蓮
26.0,2019-03-07,花蓮
8.0,2019-03-08,花蓮
14.0,2019-03-09,花蓮
10.5,2019-03-10,花蓮
1.0,2019-03-11,花蓮
0.0,2019-03-12,花蓮
4.0,2019-03-13,花蓮
0.5,2019-03-14,花蓮
T,2019-03-15,花蓮
T,2019-03-16,花蓮
0.0,2019-03-17,花蓮
0.0,2019-03-18,花蓮
1.5,2019-03-19,花蓮
0.0,2019-03-20,花蓮
0.0,2019-03-21,花蓮
0.5,2019-03-22,花蓮
0.5,2019-03-23,花蓮
0.0,2019-03-24,花蓮
0.0,2019-03-25,花蓮
2.5,2019-03-26,花蓮
T,2019-03-27,花蓮
0.0,2019-03-28,花蓮
4.5,2019-03-29,花蓮
0.5,2019-03-30,花蓮
2.0,2019-03-31,花蓮
0.5,2019-04-01,花蓮
0.0,2019-04-02,花蓮
1.5,2019-04-03,花蓮
T,2019-04-04,花蓮
2.0,2019-04-05,花蓮
0.0,2019-04-06,花蓮
0.0,2019-04-07,花蓮
0.0,2019-04-08,花蓮
0.0,2019-04-09,花蓮
7.0,2019-04-10,花蓮
1.5,2019-04-11,花蓮
0.5,2019-04-12,花蓮
0.5,2019-04-13,花蓮
0.0,2019-04-14,花蓮
2.5,2019-04-15,花蓮
0.5,2019-04-16,花蓮
3.0,2019-04-17,花蓮
0.0,2019-04-18,花蓮
9.5,2019-04-19,花蓮
1.5,2019-04-20,花蓮
1.0,2019-04-21,花蓮
0.0,2019-04-22,花蓮
0.0,2019-04-23,花蓮
0.0,2019-04-24,花蓮
0.0,2019-04-25,花蓮
0.0,2019-04-26,花蓮
42.0,2019-04-27,花蓮
T,2019-04-28,花蓮
0.0,2019-04-29,花蓮
0.0,2019-04-30,花蓮
16.5,2019-05-01,花蓮
20.5,2019-05-02,花蓮
4.5,2019-05-03,花蓮
0.0,2019-05-04,花蓮
1.0,2019-05-05,花蓮
12.5,2019-05-06,花蓮
3.5,2019-05-07,花蓮
0.0,2019-05-08,花蓮
2.5,2019-05-09,花蓮
8.5,2019-05-10,花蓮
0.0,2019-05-11,花蓮
0.0,2019-05-12,花蓮
0.0,2019-05-13,花蓮
0.0,2019-05-14,花蓮
28.0,2019-05-15,花蓮
T,2019-05-16,花蓮
2.5,2019-05-17,花蓮
23.5,2019-05-18,花蓮
0.5,2019-05-19,花蓮
16.0,2019-05-20,花蓮
1.0,2019-05-21,花蓮
0.5,2019-05-22,花蓮
25.0,2019-05-23,花蓮
38.5,2019-05-24,花蓮
4.5,2019-05-25,花蓮
0.0,2019-05-26,花蓮
1.0,2019-05-27,花蓮
2.5,2019-05-28,花蓮
0.0,2019-05-29,花蓮
0.0,2019-05-30,花蓮
5.0,2019-05-31,花蓮
3.5,2019-06-01,花蓮
0.5,2019-06-02,花蓮
0.0,2019-06-03,花蓮
5.5,2019-06-04,花蓮
0.0,2019-06-05,花蓮
0.0,2019-06-06,花蓮
T,2019-06-07,花蓮
0.0,2019-06-08,花蓮
0.0,2019-06-09,花蓮
1.5,2019-06-10,花蓮
26.5,2019-06-11,花蓮
51.5,2019-06-12,花蓮
0.5,2019-06-13,花蓮
12.0,2019-06-14,花蓮
2.0,2019-06-15,花蓮
0.0,2019-06-16,花蓮
4.0,2019-06-17,花蓮
0.0,2019-06-18,花蓮
0.0,2019-06-19,花蓮
0.0,2019-06-20,花蓮
0.0,2019-06-21,花蓮
0.0,2019-06-22,花蓮
3.5,2019-06-23,花蓮
30.5,2019-06-24,花蓮
9.0,2019-06-25,花蓮
0.0,2019-06-26,花蓮
0.0,2019-06-27,花蓮
0.0,2019-06-28,花蓮
0.0,2019-06-29,花蓮
14.0,2019-06-30,花蓮
4.5,2019-07-01,花蓮
3.0,2019-07-02,花蓮
0.0,2019-07-03,花蓮
0.0,2019-07-04,花蓮
T,2019-07-05,花蓮
0.0,2019-07-06,花蓮
T,2019-07-07,花蓮
0.0,2019-07-08,花蓮
0.0,2019-07-09,花蓮
0.0,2019-07-10,花蓮
1.0,2019-07-11,花蓮
0.0,2019-07-12,花蓮
0.0,2019-07-13,花蓮
0.0,2019-07-14,花蓮
0.0,2019-07-15,花蓮
0.0,2019-07-16,花蓮
0.0,2019-07-17,花蓮
7.0,2019-07-18,花蓮
5.5,2019-07-19,花蓮
2.0,2019-07-20,花蓮
9.5,2019-07-21,花蓮
0.5,2019-07-22,花蓮
9.5,2019-07-23,花蓮
0.0,2019-07-24,花蓮
0.0,2019-07-25,花蓮
10.0,2019-07-26,花蓮
12.0,2019-07-27,花蓮
2.0,2019-07-28,花蓮
0.0,2019-07-29,花蓮
0.0,2019-07-30,花蓮
T,2019-07-31,花蓮
0.0,2019-08-01,花蓮
12.0,2019-08-02,花蓮
T,2019-08-03,花蓮
3.0,2019-08-04,花蓮
7.5,2019-08-05,花蓮
T,2019-08-06,花蓮
8.5,2019-08-07,花蓮
6.0,2019-08-08,花蓮
4.0,2019-08-09,花蓮
T,2019-08-10,花蓮
0.0,2019-08-11,花蓮
T,2019-08-12,花蓮
0.0,2019-08-13,花蓮
0.0,2019-08-14,花蓮
0.0,2019-08-15,花蓮
0.0,2019-08-16,花蓮
13.5,2019-08-17,花蓮
7.0,2019-08-18,花蓮
4.0,2019-08-19,花蓮
0.0,2019-08-20,花蓮
T,2019-08-21,花蓮
0.0,2019-08-22,花蓮
19.0,2019-08-23,花蓮
152.0,2019-08-24,花蓮
51.5,2019-08-25,花蓮
0.0,2019-08-26,花蓮
0.0,2019-08-27,花蓮
0.0,2019-08-28,花蓮
0.0,2019-08-29,花蓮
1.0,2019-08-30,花蓮
0.0,2019-08-31,花蓮
0.5,2019-09-01,花蓮
3.0,2019-09-02,花蓮
T,2019-09-03,花蓮
T,2019-09-04,花蓮
38.0,2019-09-05,花蓮
2.5,2019-09-06,花蓮
2.0,2019-09-07,花蓮
0.0,2019-09-08,花蓮
0.0,2019-09-09,花蓮
0.0,2019-09-10,花蓮
0.0,2019-09-11,花蓮
0.0,2019-09-12,花蓮
0.0,2019-09-13,花蓮
0.0,2019-09-14,花蓮
0.0,2019-09-15,花蓮
0.0,2019-09-16,花蓮
0.0,2019-09-17,花蓮
0.0,2019-09-18,花蓮
0.0,2019-09-19,花蓮
0.0,2019-09-20,花蓮
61.5,2019-09-21,花蓮
9.0,2019-09-22,花蓮
12.0,2019-09-23,花蓮
0.0,2019-09-24,花蓮
0.0,2019-09-25,花蓮
14.5,2019-09-26,花蓮
11.0,2019-09-27,花蓮
1.5,2019-09-28,花蓮
21.0,2019-09-29,花蓮
51.5,2019-09-30,花蓮
0.0,2019-10-01,花蓮
0.0,2019-10-02,花蓮
0.0,2019-10-03,花蓮
0.0,2019-10-04,花蓮
0.0,2019-10-05,花蓮
6.0,2019-10-06,花蓮
0.0,2019-10-07,花蓮
0.0,2019-10-08,花蓮
2.5,2019-10-09,花蓮
0.0,2019-10-10,花蓮
T,2019-10-11,花蓮
0.0,2019-10-12,花蓮
0.0,2019-10-13,花蓮
0.0,2019-10-14,花蓮
0.0,2019-10-15,花蓮
0.0,2019-10-16,花蓮
0.0,2019-10-17,花蓮
0.0,2019-10-18,花蓮
0.0,2019-10-19,花蓮
0.0,2019-10-20,花蓮
T,2019-10-21,花蓮
0.0,2019-10-22,花蓮
T,2019-10-23,花蓮
1.0,2019-10-24,花蓮
0.5,2019-10-25,花蓮
0.0,2019-10-26,花蓮
0.0,2019-10-27,花蓮
T,2019-10-28,花蓮
3.5,2019-10-29,花蓮
9.0,2019-10-30,花蓮
134.5,2019-10-31,花蓮
82.5,2019-11-01,花蓮
0.0,2019-11-02,花蓮
0.0,2019-11-03,花蓮
0.0,2019-11-04,花蓮
0.0,2019-11-05,花蓮
4.0,2019-11-06,花蓮
T,2019-11-07,花蓮
0.0,2019-11-08,花蓮
0.0,2019-11-09,花蓮
0.0,2019-11-10,花蓮
0.0,2019-11-11,花蓮
0.0,2019-11-12,花蓮
0.0,2019-11-13,花蓮
0.0,2019-11-14,花蓮
0.0,2019-11-15,花蓮
0.0,2019-11-16,花蓮
0.5,2019-11-17,花蓮
T,2019-11-18,花蓮
0.0,2019-11-19,花蓮
T,2019-11-20,花蓮
1.5,2019-11-21,花蓮
0.0,2019-11-22,花蓮
7.5,2019-11-23,花蓮
4.5,2019-11-24,花蓮
0.0,2019-11-25,花蓮
0.0,2019-11-26,花蓮
4.0,2019-11-27,花蓮
1.5,2019-11-28,花蓮
0.0,2019-11-29,花蓮
3.5,2019-11-30,花蓮
0.0,2019-12-01,花蓮
0.0,2019-12-02,花蓮
0.0,2019-12-03,花蓮
3.0,2019-12-04,花蓮
6.5,2019-12-05,花蓮
10.5,2019-12-06,花蓮
1.0,2019-12-07,花蓮
0.0,2019-12-08,花蓮
0.0,2019-12-09,花蓮
0.0,2019-12-10,花蓮
0.0,2019-12-11,花蓮
0.0,2019-12-12,花蓮
0.0,2019-12-13,花蓮
2.5,2019-12-14,花蓮
1.0,2019-12-15,花蓮
0.0,2019-12-16,花蓮
0.0,2019-12-17,花蓮
0.5,2019-12-18,花蓮
0.0,2019-12-19,花蓮
9.5,2019-12-20,花蓮
0.0,2019-12-21,花蓮
5.5,2019-12-22,花蓮
1.0,2019-12-23,花蓮
25.0,2019-12-24,花蓮
1.0,2019-12-25,花蓮
0.0,2019-12-26,花蓮
0.0,2019-12-27,花蓮
6.5,2019-12-28,花蓮
37.0,2019-12-29,花蓮
11.5,2019-12-30,花蓮
11.0,2019-12-31,花蓮
T,2019-01-01,新屋
2.3,2019-01-02,新屋
4.9,2019-01-03,新屋
0.0,2019-01-04,新屋
5.2,2019-01-05,新屋
3.9,2019-01-06,新屋
0.0,2019-01-07,新屋
0.0,2019-01-08,新屋
0.0,2019-01-09,新屋
0.0,2019-01-10,新屋
0.0,2019-01-11,新屋
0.0,2019-01-12,新屋
0.0,2019-01-13,新屋
0.0,2019-01-14,新屋
0.5,2019-01-15,新屋
24.5,2019-01-16,新屋
5.5,2019-01-17,新屋
0.0,2019-01-18,新屋
0.0,2019-01-19,新屋
1.3,2019-01-20,新屋
1.3,2019-01-21,新屋
0.1,2019-01-22,新屋
0.0,2019-01-23,新屋
0.0,2019-01-24,新屋
0.0,2019-01-25,新屋
0.0,2019-01-26,新屋
0.0,2019-01-27,新屋
0.0,2019-01-28,新屋
0.0,2019-01-29,新屋
0.0,2019-01-30,新屋
0.0,2019-01-31,新屋
0.0,2019-02-01,新屋
0.0,2019-02-02,新屋
2.3,2019-02-03,新屋
0.0,2019-02-04,新屋
0.0,2019-02-05,新屋
0.0,2019-02-06,新屋
0.0,2019-02-07,新屋
T,2019-02-08,新屋
0.1,2019-02-09,新屋
0.0,2019-02-10,新屋
1.0,2019-02-11,新屋
0.0,2019-02-12,新屋
0.0,2019-02-13,新屋
0.0,2019-02-14,新屋
0.2,2019-02-15,新屋
T,2019-02-16,新屋
0.0,2019-02-17,新屋
0.1,2019-02-18,新屋
1.2,2019-02-19,新屋
0.0,2019-02-20,新屋
T,2019-02-21,新屋
1.3,2019-02-22,新屋
5.3,2019-02-23,新屋
60.2,2019-02-24,新屋
1.2,2019-02-25,新屋
0.0,2019-02-26,新屋
0.0,2019-02-27,新屋
0.0,2019-02-28,新屋
0.0,2019-03-01,新屋
0.0,2019-03-02,新屋
16.8,2019-03-03,新屋
0.0,2019-03-04,新屋
12.5,2019-03-05,新屋
17.8,2019-03-06,新屋
14.8,2019-03-07,新屋
13.9,2019-03-08,新屋
71.0,2019-03-09,新屋
28.6,2019-03-10,新屋
T,2019-03-11,新屋
0.0,2019-03-12,新屋
0.0,2019-03-13,新屋
0.1,2019-03-14,新屋
8.5,2019-03-15,新屋
0.6,2019-03-16,新屋
0.2,2019-03-17,新屋
0.0,2019-03-18,新屋
0.0,2019-03-19,新屋
0.0,2019-03-20,新屋
0.0,2019-03-21,新屋
0.6,2019-03-22,新屋
4.8,2019-03-23,新屋
2.6,2019-03-24,新屋
18.0,2019-03-25,新屋
0.0,2019-03-26,新屋
0.0,2019-03-27,新屋
0.0,2019-03-28,新屋
18.4,2019-03-29,新屋
0.5,2019-03-30,新屋
0.0,2019-03-31,新屋
4.7,2019-04-01,新屋
0.0,2019-04-02,新屋
0.1,2019-04-03,新屋
0.0,2019-04-04,新屋
0.0,2019-04-05,新屋
0.0,2019-04-06,新屋
0.0,2019-04-07,新屋
0.0,2019-04-08,新屋
0.0,2019-04-09,新屋
0.0,2019-04-10,新屋
18.6,2019-04-11,新屋
0.6,2019-04-12,新屋
1.4,2019-04-13,新屋
0.2,2019-04-14,新屋
4.3,2019-04-15,新屋
15.4,2019-04-16,新屋
0.0,2019-04-17,新屋
0.0,2019-04-18,新屋
9.7,2019-04-19,新屋
11.3,2019-04-20,新屋
45.7,2019-04-21,新屋
0.0,2019-04-22,新屋
0.0,2019-04-23,新屋
0.0,2019-04-24,新屋
0.3,2019-04-25,新屋
0.1,2019-04-26,新屋
0.0,2019-04-27,新屋
0.0,2019-04-28,新屋
0.0,2019-04-29,新屋
2.6,2019-04-30,新屋
72.4,2019-05-01,新屋
1.8,2019-05-02,新屋
0.4,2019-05-03,新屋
0.3,2019-05-04,新屋
0.4,2019-05-05,新屋
7.4,2019-05-06,新屋
8.8,2019-05-07,新屋
0.2,2019-05-08,新屋
8.4,2019-05-09,新屋
0.3,2019-05-10,新屋
0.0,2019-05-11,新屋
0.0,2019-05-12,新屋
0.0,2019-05-13,新屋
0.0,2019-05-14,新屋
0.0,2019-05-15,新屋
0.1,2019-05-16,新屋
329.9,2019-05-17,新屋
1.3,2019-05-18,新屋
0.0,2019-05-19,新屋
18.2,2019-05-20,新屋
0.0,2019-05-21,新屋
0.0,2019-05-22,新屋
3.5,2019-05-23,新屋
0.0,2019-05-24,新屋
0.0,2019-05-25,新屋
0.0,2019-05-26,新屋
5.1,2019-05-27,新屋
42.1,2019-05-28,新屋
0.1,2019-05-29,新屋
0.0,2019-05-30,新屋
0.0,2019-05-31,新屋
0.9,2019-06-01,新屋
0.6,2019-06-02,新屋
1.3,2019-06-03,新屋
10.4,2019-06-04,新屋
0.0,2019-06-05,新屋
0.0,2019-06-06,新屋
0.0,2019-06-07,新屋
0.0,2019-06-08,新屋
0.0,2019-06-09,新屋
9.4,2019-06-10,新屋
97.2,2019-06-11,新屋
26.7,2019-06-12,新屋
52.3,2019-06-13,新屋
44.7,2019-06-14,新屋
0.0,2019-06-15,新屋
0.0,2019-06-16,新屋
0.0,2019-06-17,新屋
0.0,2019-06-18,新屋
0.0,2019-06-19,新屋
0.0,2019-06-20,新屋
0.0,2019-06-21,新屋
3.6,2019-06-22,新屋
170.3,2019-06-23,新屋
32.2,2019-06-24,新屋
5.0,2019-06-25,新屋
0.0,2019-06-26,新屋
0.0,2019-06-27,新屋
0.0,2019-06-28,新屋
0.0,2019-06-29,新屋
0.0,2019-06-30,新屋
0.0,2019-07-01,新屋
4.0,2019-07-02,新屋
0.0,2019-07-03,新屋
0.0,2019-07-04,新屋
1.0,2019-07-05,新屋
0.0,2019-07-06,新屋
0.0,2019-07-07,新屋
0.0,2019-07-08,新屋
0.0,2019-07-09,新屋
0.0,2019-07-10,新屋
0.0,2019-07-11,新屋
0.0,2019-07-12,新屋
0.0,2019-07-13,新屋
0.0,2019-07-14,新屋
0.0,2019-07-15,新屋
0.0,2019-07-16,新屋
0.2,2019-07-17,新屋
13.8,2019-07-18,新屋
2.2,2019-07-19,新屋
0.0,2019-07-20,新屋
0.0,2019-07-21,新屋
1.5,2019-07-22,新屋
0.0,2019-07-23,新屋
0.0,2019-07-24,新屋
0.0,2019-07-25,新屋
0.0,2019-07-26,新屋
29.0,2019-07-27,新屋
0.5,2019-07-28,新屋
0.2,2019-07-29,新屋
0.0,2019-07-30,新屋
0.0,2019-07-31,新屋
0.0,2019-08-01,新屋
0.0,2019-08-02,新屋
0.0,2019-08-03,新屋
0.0,2019-08-04,新屋
0.0,2019-08-05,新屋
0.0,2019-08-06,新屋
15.4,2019-08-07,新屋
44.8,2019-08-08,新屋
29.7,2019-08-09,新屋
0.0,2019-08-10,新屋
0.0,2019-08-11,新屋
14.5,2019-08-12,新屋
0.0,2019-08-13,新屋
0.0,2019-08-14,新屋
0.5,2019-08-15,新屋
15.0,2019-08-16,新屋
0.0,2019-08-17,新屋
1.0,2019-08-18,新屋
18.5,2019-08-19,新屋
0.0,2019-08-20,新屋
4.5,2019-08-21,新屋
0.0,2019-08-22,新屋
0.0,2019-08-23,新屋
0.0,2019-08-24,新屋
0.0,2019-08-25,新屋
0.0,2019-08-26,新屋
0.0,2019-08-27,新屋
0.0,2019-08-28,新屋
0.0,2019-08-29,新屋
28.7,2019-08-30,新屋
0.0,2019-08-31,新屋
0.0,2019-09-01,新屋
0.0,2019-09-02,新屋
0.0,2019-09-03,新屋
17.2,2019-09-04,新屋
24.2,2019-09-05,新屋
11.4,2019-09-06,新屋
0.0,2019-09-07,新屋
0.0,2019-09-08,新屋
0.0,2019-09-09,新屋
0.0,2019-09-10,新屋
0.0,2019-09-11,新屋
0.0,2019-09-12,新屋
0.0,2019-09-13,新屋
0.0,2019-09-14,新屋
2.6,2019-09-15,新屋
1.2,2019-09-16,新屋
1.1,2019-09-17,新屋
8.1,2019-09-18,新屋
0.1,2019-09-19,新屋
5.3,2019-09-20,新屋
22.2,2019-09-21,新屋
0.0,2019-09-22,新屋
0.0,2019-09-23,新屋
0.0,2019-09-24,新屋
0.0,2019-09-25,新屋
0.0,2019-09-26,新屋
0.0,2019-09-27,新屋
15.0,2019-09-28,新屋
83.2,2019-09-29,新屋
29.8,2019-09-30,新屋
5.3,2019-10-01,新屋
0.0,2019-10-02,新屋
0.0,2019-10-03,新屋
0.0,2019-10-04,新屋
0.0,2019-10-05,新屋
0.0,2019-10-06,新屋
0.0,2019-10-07,新屋
0.0,2019-10-08,新屋
0.0,2019-10-09,新屋
0.0,2019-10-10,新屋
0.0,2019-10-11,新屋
0.0,2019-10-12,新屋
0.0,2019-10-13,新屋
0.0,2019-10-14,新屋
0.0,2019-10-15,新屋
0.1,2019-10-16,新屋
0.0,2019-10-17,新屋
0.7,2019-10-18,新屋
0.8,2019-10-19,新屋
0.0,2019-10-20,新屋
0.0,2019-10-21,新屋
0.0,2019-10-22,新屋
0.0,2019-10-23,新屋
0.0,2019-10-24,新屋
0.0,2019-10-25,新屋
0.0,2019-10-26,新屋
0.0,2019-10-27,新屋
0.0,2019-10-28,新屋
1.7,2019-10-29,新屋
0.2,2019-10-30,新屋
0.0,2019-10-31,新屋
0.0,2019-11-01,新屋
0.0,2019-11-02,新屋
0.0,2019-11-03,新屋
0.0,2019-11-04,新屋
2.3,2019-11-05,新屋
0.0,2019-11-06,新屋
0.0,2019-11-07,新屋
4.4,2019-11-08,新屋
0.0,2019-11-09,新屋
0.0,2019-11-10,新屋
0.0,2019-11-11,新屋
